	city	neighborhood	price	house type	house_area	garden_area	rooms	balconies	air_condition	parking	protected_room	elevator	sun_balcony	renovated	furniture	accessibility	bars	storage
2135	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	7590000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2136	Tel Aviv Jaffa	הדר יוסף	6340000.0	private house	240.0	100.0	6.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
2137	Tel Aviv Jaffa	נוה אביבים	6790000.0	penthouse	110.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
2138	Tel Aviv Jaffa	הקריה	7600000.0	apartment	115.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2139	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	4300000.0	apartment	85.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
2140	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	13500000.0	penthouse	226.0	0.0	5.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
2141	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	4250000.0	apartment	84.0	0.0	3.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2142	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5650000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2143	Tel Aviv Jaffa	הצפון הישן החלק הצפוני	8600000.0	penthouse	177.0	0.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2144	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2750000.0	apartment	43.0	0.0	2.5	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
2145	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6300000.0	apartment	104.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2146	Tel Aviv Jaffa	נוה שאנן	2500000.0	apartment	60.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2147	Tel Aviv Jaffa	יד אליהו	2050000.0	apartment	70.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2148	Tel Aviv Jaffa	הגוש הגדול	4000000.0	apartment	120.0	0.0	5.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
2149	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	6100000.0	apartment	160.0	0.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
2150	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	2900000.0	apartment	45.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
2151	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4500000.0	apartment	79.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2152	Tel Aviv Jaffa	נוה אביבים	3800000.0	apartment	90.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2153	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4100000.0	apartment	76.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2154	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	6500000.0	apartment	100.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
2155	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2390000.0	apartment	52.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2156	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3190000.0	apartment	90.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
2157	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	11500000.0	apartment	143.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2158	Tel Aviv Jaffa	קרית שלום	2590000.0	garden apartment	55.0	150.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2159	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	10500000.0	apartment	180.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
2160	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3850000.0	garden apartment	99.0	41.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2161	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4300000.0	apartment	76.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2162	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3190000.0	apartment	62.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
2163	Tel Aviv Jaffa	קרית שלום	3190000.0	penthouse	110.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2164	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7400000.0	apartment	140.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2165	Tel Aviv Jaffa	אין	8800000.0	penthouse	165.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2166	Tel Aviv Jaffa	הגוש הגדול	6899994.0	penthouse	162.0	0.0	4.5	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2167	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	5900000.0	apartment	89.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2168	Tel Aviv Jaffa	אין	9500000.0	daul faimly	490.0	320.0	5.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
2169	Tel Aviv Jaffa	אין	8500000.0	duplex	230.0	0.0	4.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2170	Tel Aviv Jaffa	רמת אביב ג	13800000.0	penthouse	247.0	0.0	6.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2171	Tel Aviv Jaffa	אין	2800000.0	apartment	95.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
2172	Tel Aviv Jaffa	הגוש הגדול	6350000.0	penthouse	180.0	0.0	4.5	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2173	Tel Aviv Jaffa	אין	4350000.0	apartment	95.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
2174	Tel Aviv Jaffa	אין	10200000.0	penthouse	300.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
2175	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7560000.0	apartment	127.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
2176	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4290000.0	apartment	112.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2177	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3350000.0	apartment	65.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2178	Tel Aviv Jaffa	הגוש הגדול	8200000.0	garden apartment	185.0	170.0	6.5	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2179	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	3385000.0	apartment	71.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
2180	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	4300000.0	apartment	75.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
2181	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	4700000.0	apartment	118.0	0.0	4.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2182	Tel Aviv Jaffa	אין	14000000.0	private house	500.0	0.0	7.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
2183	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	7300000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2184	Tel Aviv Jaffa	הגוש הגדול	4800000.0	apartment	130.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2185	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	1950000.0	apartment	92.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
2186	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4150000.0	apartment	123.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2187	Tel Aviv Jaffa	התקווה	2800000.0	apartment	116.0	0.0	4.5	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
2188	Tel Aviv Jaffa	נוה שאנן	4800000.0	penthouse	100.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2189	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	14900000.0	penthouse	185.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
2190	Tel Aviv Jaffa	נוה אביבים	4000000.0	apartment	140.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
2191	Tel Aviv Jaffa	נוה אביבים	3800000.0	apartment	120.0	0.0	4.5	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2192	Tel Aviv Jaffa	אין	5600000.0	apartment	140.0	0.0	4.5	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
2193	Tel Aviv Jaffa	אין	8250000.0	daul faimly	245.0	0.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
2194	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	7950000.0	apartment	127.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
2195	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	4900000.0	apartment	88.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
2196	Tel Aviv Jaffa	נוה אביבים	7200000.0	penthouse	150.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2197	Tel Aviv Jaffa	יד אליהו	3960000.0	duplex	170.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2198	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5500000.0	apartment	118.0	0.0	4.5	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2199	Tel Aviv Jaffa	אין	2950000.0	apartment	60.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
2200	Tel Aviv Jaffa	הגוש הגדול	5200000.0	apartment	130.0	0.0	5.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
2201	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	6700000.0	apartment	120.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
2202	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2390000.0	apartment	97.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2203	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	8390000.0	apartment	113.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
2204	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	1900000.0	apartment	73.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
2205	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	7800000.0	apartment	137.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2206	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4500000.0	apartment	120.0	0.0	5.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
2207	Tel Aviv Jaffa	אין	3900000.0	duplex	102.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
2208	Tel Aviv Jaffa	נוה אביבים	5750000.0	apartment	140.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2209	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4500000.0	apartment	100.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2210	Tel Aviv Jaffa	פלורנטין	2500000.0	apartment	67.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
2211	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	6500000.0	garden apartment	250.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2212	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	7290000.0	apartment	100.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2213	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5270000.0	apartment	120.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2214	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	6500000.0	apartment	145.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2215	Tel Aviv Jaffa	נוה שאנן	1950000.0	apartment	57.0	0.0	2.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
2216	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3290000.0	apartment	91.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
2217	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2550000.0	apartment	50.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2218	Tel Aviv Jaffa	הקריה	3200000.0	apartment	71.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
2219	Tel Aviv Jaffa	הקריה	7950000.0	apartment	174.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2220	Tel Aviv Jaffa	הקריה	7700000.0	apartment	147.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2221	Tel Aviv Jaffa	קרית שלום	2600000.0	apartment	120.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
2222	Tel Aviv Jaffa	נוה אביבים	4100000.0	apartment	99.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2223	Tel Aviv Jaffa	רמת אביב ג	4900000.0	apartment	130.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
2224	Tel Aviv Jaffa	אין	11000000.0	private house	500.0	0.0	7.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
2225	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	6949998.0	penthouse	160.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
2226	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4600000.0	apartment	84.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
2227	Tel Aviv Jaffa	אין	6400000.0	apartment	150.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
2228	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3750000.0	apartment	125.0	0.0	4.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2229	Tel Aviv Jaffa	הגוש הגדול	4600000.0	apartment	120.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2230	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	7350000.0	penthouse	160.0	0.0	4.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2231	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	3850000.0	apartment	75.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
2232	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	4890000.0	apartment	97.0	0.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2233	Tel Aviv Jaffa	נוה שאנן	1760000.0	apartment	54.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
2234	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7250000.0	apartment	117.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
2235	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	5850000.0	apartment	105.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2236	Tel Aviv Jaffa	הקריה	6300000.0	apartment	116.0	0.0	5.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2237	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	9500000.0	private house	190.0	0.0	6.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
2238	Tel Aviv Jaffa	נוה אביבים	3650000.0	apartment	105.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
2239	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	4550000.0	apartment	73.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
2240	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	3750000.0	apartment	77.0	0.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
2241	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3449998.0	apartment	90.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2242	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	7950000.0	penthouse	150.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2243	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	2850000.0	penthouse	85.0	0.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
2244	Tel Aviv Jaffa	הצפון הישן החלק הצפוני	9900000.0	apartment	130.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2245	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4368000.0	apartment	91.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2246	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	12500000.0	garden apartment	200.0	170.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2247	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5500000.0	apartment	118.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2248	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3600000.0	apartment	84.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2249	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	5300000.0	apartment	100.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
2250	Tel Aviv Jaffa	אין	10900000.0	duplex	215.0	0.0	7.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
2251	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3650000.0	penthouse	118.0	0.0	5.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2252	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	4250000.0	apartment	60.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2253	Tel Aviv Jaffa	אין	7800000.0	penthouse	230.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
2254	Tel Aviv Jaffa	רמת אביב ג	3800000.0	apartment	105.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2255	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7900000.0	penthouse	100.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
2256	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3850000.0	apartment	82.0	0.0	3.5	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2257	Tel Aviv Jaffa	נוה אביבים	3600000.0	apartment	80.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
2258	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	8000000.0	apartment	130.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2259	Tel Aviv Jaffa	אין	12150000.0	private house	290.0	0.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
2260	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6250000.0	apartment	135.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
2261	Tel Aviv Jaffa	התקווה	1990000.0	apartment	65.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2262	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7950000.0	apartment	160.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
2263	Tel Aviv Jaffa	הגוש הגדול	7150000.0	penthouse	160.0	0.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
2264	Tel Aviv Jaffa	נוה שאנן	2800000.0	apartment	61.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
2265	Tel Aviv Jaffa	הדר יוסף	3350000.0	apartment	95.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2266	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	3900000.0	apartment	80.0	0.0	2.5	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2267	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6500000.0	penthouse	170.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2268	Tel Aviv Jaffa	הגוש הגדול	7700000.0	penthouse	147.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
2269	Tel Aviv Jaffa	פלורנטין	3075000.0	penthouse	81.0	0.0	3.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
2270	Tel Aviv Jaffa	הקריה	6900000.0	apartment	133.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
2271	Tel Aviv Jaffa	נוה אביבים	4150000.0	apartment	130.0	0.0	4.5	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
2272	Tel Aviv Jaffa	אין	3850000.0	apartment	115.0	0.0	4.5	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2273	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6100000.0	apartment	108.0	0.0	4.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
2274	Tel Aviv Jaffa	פלורנטין	2420000.0	apartment	55.0	0.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
2275	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6480000.0	apartment	145.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
2276	Tel Aviv Jaffa	פלורנטין	6500000.0	penthouse	128.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
2277	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	4850000.0	duplex	120.0	0.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
2278	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	4100000.0	apartment	95.0	0.0	3.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2279	Tel Aviv Jaffa	הקריה	7000000.0	apartment	140.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2280	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	2550000.0	apartment	58.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
